"emp_no","first_name","last_name","hire_date"
236205,Patricia,Fairtlough,"2002-01-01"
236206,Peer,Vecchi,"2002-01-01"
236207,Ulises,Pena,"2002-01-01"
236208,Mayuri,Plavsic,"2002-01-01"
236211,Przemyslawa,Zolotykh,"2002-01-01"
236217,Valery,Prochazka,"2002-01-01"
236232,Pantung,Boguraev,"2002-01-01"
236236,Pranjal,Melichar,"2002-01-01"
236239,Feiyu,Potthoff,"2002-01-01"
236246,Hidekazu,Pena,"2002-01-01"
236261,Pranay,Lorie,"2002-01-01"
236264,Genevieve,Parascandalo,"2002-01-01"
236265,Marlo,Pintelas,"2002-01-01"
236268,Toshiko,Plotkin,"2002-01-01"
236282,Przemyslawa,Weedman,"2002-01-01"
236300,Panayotis,Androutsos,"2002-01-01"
236314,Shigeo,Peron,"2002-01-01"
236316,Gennadi,Penn,"2002-01-01"
236323,Patricio,Luks,"2002-01-01"
236331,Golgen,Pettit,"2002-01-01"
236338,Peer,Rusmann,"2002-01-01"
236347,Vivian,Peltason,"2002-01-01"
236351,Shahar,Peha,"2002-01-01"
236355,Fai,Panienski,"2002-01-01"
236356,Patricio,Michaels,"2002-01-01"
236358,Adas,Plotkin,"2002-01-01"
236384,Chirstian,Pauthner,"2002-01-01"
236385,Przemyslawa,Marciano,"2002-01-01"
236387,Hatem,Porotnikoff,"2002-01-01"
236391,Anoosh,Provine,"2002-01-01"
236393,Jaana,Peternell,"2002-01-01"
236421,Parto,Heusch,"2002-01-01"
236422,Piyawadee,Schaap,"2002-01-01"
236436,Duangkaew,Perz,"2002-01-01"
236446,Poornachandra,Aloisi,"2002-01-01"
236452,Danco,Pollacia,"2002-01-01"
236462,Persi,Fetvedt,"2002-01-01"
236468,Pranav,Docker,"2002-01-01"
236472,Lena,Ponthieu,"2002-01-01"
236482,Raimond,Peot,"2002-01-01"
236486,Premsyl,Pearson,"2002-01-01"
236489,Poorav,Tzvieli,"2002-01-01"
236490,Piyush,Yoshizawa,"2002-01-01"
236510,Sanjeeva,Parascandalo,"2002-01-01"
236516,Sedat,Peyn,"2002-01-01"
236521,Gianluca,Peek,"2002-01-01"
236531,Suzette,Poulakidas,"2002-01-01"
236549,Patricio,Mateescu,"2002-01-01"
236560,Yolla,Peac,"2002-01-01"
236561,Peternela,Thambidurai,"2002-01-01"
236601,Pramod,Valiente,"2002-01-01"
236605,Masanao,Penz,"2002-01-01"
236606,Takahira,Portugali,"2002-01-01"
236651,Kiam,Pesch,"2002-01-01"
236655,Cedric,Perko,"2002-01-01"
236661,Premal,Montresor,"2002-01-01"
236669,Poornachandra,Guerreiro,"2002-01-01"
236681,Dante,Piazza,"2002-01-01"
236684,Aamer,Peng,"2002-01-01"
236686,Palash,Angelov,"2002-01-01"
236691,Hatim,Pramanik,"2002-01-01"
236708,Pascal,Bennet,"2002-01-01"
236709,Shaibal,Plesums,"2002-01-01"
236733,Ziva,Pero,"2002-01-01"
236736,Mang,Pehl,"2002-01-01"
236739,Geoffry,Penttonen,"2002-01-01"
236754,Aris,Pena,"2002-01-01"
236771,Gladys,Puppe,"2002-01-01"
236772,Nechama,Puoti,"2002-01-01"
236775,Peternela,Perz,"2002-01-01"
236781,Claudi,Pargas,"2002-01-01"
236784,Georgy,Perl,"2002-01-01"
236788,Arvind,Pollock,"2002-01-01"
236793,Panayotis,Jullig,"2002-01-01"
236794,Maha,Pellegrinelli,"2002-01-01"
236805,Goh,Pollock,"2002-01-01"
236807,Saeed,Piazza,"2002-01-01"
236808,Percy,Back,"2002-01-01"
236810,Kyoichi,Peng,"2002-01-01"
236819,Kwangyoen,Preusig,"2002-01-01"
236822,Huiqun,Pfau,"2002-01-01"
236825,Phule,Bamford,"2002-01-01"
236859,Jaber,Poujol,"2002-01-01"
236868,Vatsa,Przulj,"2002-01-01"
236885,Prodip,Pileggi,"2002-01-01"
236894,Patricio,Sommen,"2002-01-01"
236902,Matk,Poupard,"2002-01-01"
236903,Babette,Peng,"2002-01-01"
236916,Ohad,Panangaden,"2002-01-01"
236917,Aleksander,Perez,"2002-01-01"
236920,Falguni,Panangaden,"2002-01-01"
236923,Shigehiro,Plotkin,"2002-01-01"
236927,Ayonca,Pillow,"2002-01-01"
236930,Brewster,Passafiume,"2002-01-01"
236932,Akhilish,Pietracaprina,"2002-01-01"
236939,Shimshon,Peyn,"2002-01-01"
236944,Aamer,Passino,"2002-01-01"
236945,Persi,Trumbly,"2002-01-01"
236958,Piyush,Stroustrup,"2002-01-01"
236961,Yechiam,Peral,"2002-01-01"
236963,Przemyslawa,Stiles,"2002-01-01"
236982,Reinhard,Paciorek,"2002-01-01"
236997,Moss,Peral,"2002-01-01"
237006,Erez,Pokrovskii,"2002-01-01"
237013,Dannz,Pagter,"2002-01-01"
237028,Parviz,Michaeli,"2002-01-01"
237034,Chikako,Papadias,"2002-01-01"
237047,Akeel,Peres,"2002-01-01"
237060,Zhanqiu,Pettis,"2002-01-01"
237108,Siddarth,Peac,"2002-01-01"
237109,Paris,Rijsenbrij,"2002-01-01"
237118,Pramod,Baba,"2002-01-01"
237120,Weiyi,Panienski,"2002-01-01"
237136,Stabislas,Poulakidas,"2002-01-01"
237143,Petter,Kaltofen,"2002-01-01"
237173,Christoph,Portugali,"2002-01-01"
237187,Prodip,Ariola,"2002-01-01"
237193,Premal,Birjandi,"2002-01-01"
237207,Jeanna,Pell,"2002-01-01"
237214,Fusako,Pauthner,"2002-01-01"
237216,Premsyl,Feldhoffer,"2002-01-01"
237246,Indrajit,Peron,"2002-01-01"
237249,Pascal,Cooman,"2002-01-01"
237270,Pintsang,Greenaway,"2002-01-01"
237276,Mayuko,Pluym,"2002-01-01"
237280,Vatsa,Peris,"2002-01-01"
237283,Alejandra,Polajnar,"2002-01-01"
237299,Pascal,Plesums,"2002-01-01"
237306,Masoud,Passafiume,"2002-01-01"
237310,Beshir,Polajnar,"2002-01-01"
237325,Jayson,Passino,"2002-01-01"
237326,Dinkar,Pulkowski,"2002-01-01"
237345,Pintsang,Tempesti,"2002-01-01"
237369,Magdalena,Perri,"2002-01-01"
237375,Patricio,Basagni,"2002-01-01"
237388,Tamiya,Pelz,"2002-01-01"
237393,Limsoon,Penttonen,"2002-01-01"
237399,Bernt,Pintelas,"2002-01-01"
237400,Guadalupe,Perri,"2002-01-01"
237420,Parto,Kaltofen,"2002-01-01"
237442,Susanne,Ponthieu,"2002-01-01"
237474,Tetsurou,Poulakidas,"2002-01-01"
237479,Patricio,Comyn,"2002-01-01"
237488,Padma,Ishibashi,"2002-01-01"
237500,Nagui,Pauthner,"2002-01-01"
237511,Pascal,Bashian,"2002-01-01"
237516,Aran,Pettit,"2002-01-01"
237519,Mayuri,Pearson,"2002-01-01"
237531,Leah,Portugali,"2002-01-01"
237568,Poornachandra,Schauser,"2002-01-01"
237570,Ennio,Perng,"2002-01-01"
237577,Alair,Passafiume,"2002-01-01"
237578,Parviz,Sudkamp,"2002-01-01"
237582,Sigeru,Poulakidas,"2002-01-01"
237584,Premal,Hoppenstand,"2002-01-01"
237588,Bartek,Passino,"2002-01-01"
237620,Jixiang,Pettis,"2002-01-01"
237624,Herb,Peyn,"2002-01-01"
237625,Apostol,Peak,"2002-01-01"
237643,Premsyl,Begiun,"2002-01-01"
237649,Mingdong,Perng,"2002-01-01"
237653,Alper,Passino,"2002-01-01"
237685,Alenka,Pietrzykowski,"2002-01-01"
237706,Candido,Provine,"2002-01-01"
237707,Shridhar,Pero,"2002-01-01"
237726,Udo,Papastamatiou,"2002-01-01"
237733,Marit,Plotkin,"2002-01-01"
237742,Shim,Pouyioutas,"2002-01-01"
237743,Tsz,Perng,"2002-01-01"
237762,Lokesh,Peac,"2002-01-01"
237802,Pasqua,Fargier,"2002-01-01"
237815,Mohan,Peltason,"2002-01-01"
237818,Conal,Preusig,"2002-01-01"
237821,Peer,Niizuma,"2002-01-01"
237822,Paraskevi,Merks,"2002-01-01"
237831,Pramod,Oaver,"2002-01-01"
237848,Phuoc,Linnainmaa,"2002-01-01"
237853,Sanjay,Peral,"2002-01-01"
237858,Wanqing,Plump,"2002-01-01"
237877,Pohua,Rebaine,"2002-01-01"
237887,Shao,Plesums,"2002-01-01"
237892,Pohua,Dechter,"2002-01-01"
237893,Annemarie,Perfilyeva,"2002-01-01"
237896,Christfried,Portugali,"2002-01-01"
237899,Pasqua,Khalid,"2002-01-01"
237911,Koldo,Peres,"2002-01-01"
237925,Angus,Pena,"2002-01-01"
237944,Sivanarayana,Pellegrinelli,"2002-01-01"
237946,Matt,Pietracaprina,"2002-01-01"
237949,Parviz,Braunmuhl,"2002-01-01"
237963,Persi,Swen,"2002-01-01"
237977,Kendra,Porotnikoff,"2002-01-01"
237983,Prodip,Mitsuhashi,"2002-01-01"
237986,Piyawadee,England,"2002-01-01"
237987,Parke,Zucker,"2002-01-01"
237989,Pantung,Demizu,"2002-01-01"
238021,Marjo,Prochazka,"2002-01-01"
238042,Freyja,Peak,"2002-01-01"
238058,Pradeep,Landherr,"2002-01-01"
238060,Paddy,Kulisch,"2002-01-01"
238075,Zhiwei,Pauthner,"2002-01-01"
238078,Fumiyo,Peroz,"2002-01-01"
238086,Nigel,Piveteau,"2002-01-01"
238088,Prodip,Demke,"2002-01-01"
238108,Subhankar,Pesch,"2002-01-01"
238120,Sastry,Pavlopoulou,"2002-01-01"
238121,Premal,Ritzmann,"2002-01-01"
238133,Cullen,Picel,"2002-01-01"
238140,Peer,Sluis,"2002-01-01"
238141,Piyawadee,Cherinka,"2002-01-01"
238144,Shan,Papsdorf,"2002-01-01"
238152,Kersti,Pleszkun,"2002-01-01"
238163,Palash,Bernick,"2002-01-01"
238164,Perry,Sullins,"2002-01-01"
238169,Masamitsu,Pargaonkar,"2002-01-01"
238184,Pramod,Strandh,"2002-01-01"
238187,Toshimi,Ponthieu,"2002-01-01"
238204,Yuguang,Plessier,"2002-01-01"
238206,Poorav,Foote,"2002-01-01"
238211,Gaetan,Picci,"2002-01-01"
238221,Fan,Peris,"2002-01-01"
238247,Jeanna,Paciorek,"2002-01-01"
238258,Hilary,Pavlopoulou,"2002-01-01"
238260,Chaitali,Picci,"2002-01-01"
238280,Toshimori,Pettit,"2002-01-01"
238286,Rafols,Poehlman,"2002-01-01"
238294,Tokuyasu,Peral,"2002-01-01"
238298,Prasadram,Cunliffe,"2002-01-01"
238300,Xiaoshan,Peternell,"2002-01-01"
238304,Premal,Badache,"2002-01-01"
238322,Garnet,Perna,"2002-01-01"
238326,Parviz,Fujisaki,"2002-01-01"
238333,Paris,Werthner,"2002-01-01"
238339,Takushi,Plotkin,"2002-01-01"
238341,Perry,Alencar,"2002-01-01"
238343,Noritoshi,Plessier,"2002-01-01"
238366,Baoqiu,Parhami,"2002-01-01"
238389,Etsuo,Perfilyeva,"2002-01-01"
238390,Qingxiang,Plessier,"2002-01-01"
238391,Xuedong,Pettey,"2002-01-01"
238400,Yuuichi,Provine,"2002-01-01"
238423,Masadi,Pardalos,"2002-01-01"
238449,Xinan,Potthoff,"2002-01-01"
238455,Paraskevi,Shokrollahi,"2002-01-01"
238465,Poornachandra,Versino,"2002-01-01"
238479,Yongmin,Pintelas,"2002-01-01"
238495,Chikara,Poehlman,"2002-01-01"
238499,Tristan,Picht,"2002-01-01"
238507,Chiradeep,Peha,"2002-01-01"
238512,Lillian,Petersohn,"2002-01-01"
238519,Anwar,Plavsic,"2002-01-01"
238529,Paraskevi,Stifter,"2002-01-01"
238535,Pranay,Kilgour,"2002-01-01"
238538,Fumitaka,Pehl,"2002-01-01"
238554,Golgen,Parhami,"2002-01-01"
238582,Phuoc,Nyrup,"2002-01-01"
238595,Piyush,Raney,"2002-01-01"
238598,Takahito,Paludetto,"2002-01-01"
238605,Pranay,Negoita,"2002-01-01"
238611,Shaz,Pearson,"2002-01-01"
238631,Premal,Callaway,"2002-01-01"
238639,Prodip,Schach,"2002-01-01"
238648,Niclas,Pollock,"2002-01-01"
238654,Panayotis,Ramaiah,"2002-01-01"
238663,Paddy,Honglei,"2002-01-01"
238666,Shir,Pillow,"2002-01-01"
238676,Valery,Peek,"2002-01-01"
238690,Chenxi,Peac,"2002-01-01"
238710,Poornachandra,Masand,"2002-01-01"
238712,Poornachandra,Boreale,"2002-01-01"
238728,Xiaoqiu,Poulakidas,"2002-01-01"
238742,Xumin,Perry,"2002-01-01"
238743,Paraskevi,Rabehasaina,"2002-01-01"
238770,Subhada,Pellegrinelli,"2002-01-01"
238780,JoAnne,Pusterhofer,"2002-01-01"
238790,Khatoun,Passino,"2002-01-01"
238822,Masadi,Piazza,"2002-01-01"
238837,Menkae,Polajnar,"2002-01-01"
238838,Yuqun,Pollock,"2002-01-01"
238839,Jingling,Pietrzykowski,"2002-01-01"
238843,Toshimitsu,Perz,"2002-01-01"
238849,Snehasis,Pargas,"2002-01-01"
238877,Patricia,Wallrath,"2002-01-01"
238894,Przemyslawa,Kusakari,"2002-01-01"
238920,Khatoun,Perly,"2002-01-01"
238924,Eckart,Pena,"2002-01-01"
238925,Youngkon,Pehl,"2002-01-01"
238930,Lihong,Papsdorf,"2002-01-01"
238937,Boriana,Prampolini,"2002-01-01"
238939,Ger,Percebois,"2002-01-01"
238956,Nitsan,Peek,"2002-01-01"
238960,Ulf,Pezzoli,"2002-01-01"
238979,Poornachandra,Albarhamtoshy,"2002-01-01"
238980,Arch,Perri,"2002-01-01"
238985,Pramod,Emden,"2002-01-01"
239004,Peer,Farrag,"2002-01-01"
239006,Danil,Perna,"2002-01-01"
239020,Adam,Piveteau,"2002-01-01"
239023,Brewster,Parfitt,"2002-01-01"
239034,Vatsa,Pollock,"2002-01-01"
239045,Ute,Pagter,"2002-01-01"
239050,Goo,Pettey,"2002-01-01"
239058,Tokuyasu,Perz,"2002-01-01"
239059,Piyawadee,Rosca,"2002-01-01"
239064,Phule,Vanwelkenhuysen,"2002-01-01"
239066,Stafford,Pesch,"2002-01-01"
239067,Tadahiko,Pocchiola,"2002-01-01"
239079,Parto,Papastamatiou,"2002-01-01"
239104,Pranjal,Leivant,"2002-01-01"
239105,KayLiang,Prampolini,"2002-01-01"
239107,Debatosh,Prampolini,"2002-01-01"
239110,Sajjan,Papsdorf,"2002-01-01"
239118,Felicidad,Pellegrinelli,"2002-01-01"
239130,Willard,Perri,"2002-01-01"
239141,Cheong,Perfilyeva,"2002-01-01"
239172,Yinghua,Picel,"2002-01-01"
239175,Tzu,Picaronny,"2002-01-01"
239178,Krisda,Peek,"2002-01-01"
239179,Kaijung,Panangaden,"2002-01-01"
239180,Taegyun,Peres,"2002-01-01"
239187,Pranay,Munck,"2002-01-01"
239195,Huai,Polupanov,"2002-01-01"
239213,Pranas,Yoshizawa,"2002-01-01"
239235,Moty,Puoti,"2002-01-01"
239245,Ranga,Perry,"2002-01-01"
239249,Poorav,Bernini,"2002-01-01"
239250,Kazuhide,Paludetto,"2002-01-01"
239256,Kazunori,Passino,"2002-01-01"
239261,Shem,Pileggi,"2002-01-01"
239274,Piyawadee,Pargas,"2002-01-01"
239294,Valter,Peot,"2002-01-01"
239295,Pragnesh,Orlowska,"2002-01-01"
239319,Piyawadee,Greenaway,"2002-01-01"
239323,Martial,Pokrovskii,"2002-01-01"
239325,Fox,Perz,"2002-01-01"
239333,Morris,Pfau,"2002-01-01"
239338,Nitsan,Polupanov,"2002-01-01"
239350,Marlo,Peltason,"2002-01-01"
239351,Yaghout,Pillow,"2002-01-01"
239354,Paloma,Stroustrup,"2002-01-01"
239366,Premal,Luga,"2002-01-01"
239381,Prodip,Kulisch,"2002-01-01"
239390,Kwangsub,Plesums,"2002-01-01"
239406,Pintsang,Preusig,"2002-01-01"
239434,Rimon,Peac,"2002-01-01"
239448,Giri,Pettis,"2002-01-01"
239453,Peternela,Gurbaxani,"2002-01-01"
239473,Poorav,Malabarba,"2002-01-01"
239486,Slavian,Papastamatiou,"2002-01-01"
239489,George,Papsdorf,"2002-01-01"
239492,Munenori,Pauthner,"2002-01-01"
239493,Boalin,Pauthner,"2002-01-01"
239513,Takushi,Piveteau,"2002-01-01"
239524,Pranas,Nourani,"2002-01-01"
239527,Boutros,Pollacia,"2002-01-01"
239534,Wayne,Perri,"2002-01-01"
239544,Patricia,Milicic,"2002-01-01"
239545,Paris,Schapire,"2002-01-01"
239546,Perry,Ressouche,"2002-01-01"
239550,Pragnesh,Birnbaum,"2002-01-01"
239561,Pascal,Alpay,"2002-01-01"
239600,Ennio,Puppo,"2002-01-01"
239610,Pramod,Rodham,"2002-01-01"
239624,Pradeep,Comellas,"2002-01-01"
239629,Yefim,Pettis,"2002-01-01"
239631,Fuqing,Plotkin,"2002-01-01"
239644,Dmitri,Perry,"2002-01-01"
239657,Sachem,Pagter,"2002-01-01"
239686,Slavian,Penttonen,"2002-01-01"
239720,Karoline,Pehl,"2002-01-01"
239742,Patricio,Redmiles,"2002-01-01"
239746,Munenori,Percebois,"2002-01-01"
239766,Barton,Pulkowski,"2002-01-01"
239771,Hitomi,Plump,"2002-01-01"
239777,Pranas,Conia,"2002-01-01"
239805,Almudena,Papadias,"2002-01-01"
239818,Phuoc,Radivojevic,"2002-01-01"
239819,Pascal,Spinelli,"2002-01-01"
239822,Serge,Poehlman,"2002-01-01"
239840,Petter,Sury,"2002-01-01"
239850,Danel,Peac,"2002-01-01"
239855,Chenxi,Provine,"2002-01-01"
239860,Stamatina,Pearson,"2002-01-01"
239883,Caolyn,Prochazka,"2002-01-01"
239884,Christoph,Pesch,"2002-01-01"
239885,Uli,Perly,"2002-01-01"
239891,Percy,Tischendorf,"2002-01-01"
239895,Luisa,Pews,"2002-01-01"
239906,Perla,Albarhamtoshy,"2002-01-01"
239920,Perry,Crooks,"2002-01-01"
239937,Paloma,Luit,"2002-01-01"
239938,Pascal,Rissanen,"2002-01-01"
239952,Olivera,Penttonen,"2002-01-01"
239955,Pantung,Gihr,"2002-01-01"
239970,Kokou,Penttonen,"2002-01-01"
239974,Doohun,Perry,"2002-01-01"
240019,Prasadram,Yetto,"2002-01-01"
240024,Abdelaziz,Papsdorf,"2002-01-01"
240093,Cedric,Peng,"2002-01-01"
240124,Conrado,Plump,"2002-01-01"
240128,Paloma,Kawashimo,"2002-01-01"
240142,Dekang,Prampolini,"2002-01-01"
240145,Katsuyuki,Perez,"2002-01-01"
240177,Poornachandra,Dulay,"2002-01-01"
240179,Fumitaka,Pettit,"2002-01-01"
240197,Poornachandra,McFarlin,"2002-01-01"
240199,Piyush,Randi,"2002-01-01"
240203,Arve,Picaronny,"2002-01-01"
240232,Eberhardt,Polajnar,"2002-01-01"
240239,Frazer,Potthoff,"2002-01-01"
240247,Shigehito,Peot,"2002-01-01"
240255,Perla,Lichtner,"2002-01-01"
240257,Shahab,Perry,"2002-01-01"
240263,Elrique,Prampolini,"2002-01-01"
240277,Sanjiv,Pettit,"2002-01-01"
240281,Neelam,Perri,"2002-01-01"
240288,Bojan,Poujol,"2002-01-01"
240290,Pohua,Munck,"2002-01-01"
240306,Parviz,Birjandi,"2002-01-01"
240318,Pragnesh,Sluis,"2002-01-01"
240322,Mansur,Peck,"2002-01-01"
240324,Paraskevi,Sigstam,"2002-01-01"
240327,Hisao,Provine,"2002-01-01"
240329,Phillip,Mullainathan,"2002-01-01"
240333,Pranjal,Fritzsche,"2002-01-01"
240337,Pantung,Lakshmanan,"2002-01-01"
240348,Paloma,Bolotov,"2002-01-01"
240360,Mary,Pelz,"2002-01-01"
240372,Petter,Ramsey,"2002-01-01"
240375,Navid,Ponthieu,"2002-01-01"
240390,Poornachandra,Andreotta,"2002-01-01"
240396,Nevio,Paciorek,"2002-01-01"
240410,Mohammed,Picaronny,"2002-01-01"
240421,Matt,Pena,"2002-01-01"
240429,Yishay,Pepe,"2002-01-01"
240431,Patricia,Cunliffe,"2002-01-01"
240441,Luise,Prampolini,"2002-01-01"
240450,Poorav,Simkin,"2002-01-01"
240453,Paddy,Yemenis,"2002-01-01"
240458,Shooichi,Pollock,"2002-01-01"
240466,Chanjung,Perfilyeva,"2002-01-01"
240470,Georg,Pearson,"2002-01-01"
240472,Shugo,Peternell,"2002-01-01"
240489,Pradeep,Sullins,"2002-01-01"
240514,Perla,Journel,"2002-01-01"
240523,Pascal,England,"2002-01-01"
240545,Masanao,Pardalos,"2002-01-01"
240546,Poorav,Worfolk,"2002-01-01"
240548,Kristen,Pashtan,"2002-01-01"
240549,Gudjon,Puppo,"2002-01-01"
240551,Pohua,Xiaoshan,"2002-01-01"
240560,Arno,Piazza,"2002-01-01"
240568,Xianlong,Przulj,"2002-01-01"
240573,Arlette,Picco,"2002-01-01"
240583,Yakichi,Poulakidas,"2002-01-01"
240599,Gully,Peek,"2002-01-01"
240613,Yinlin,Panienski,"2002-01-01"
240616,Moie,Passino,"2002-01-01"
240626,Barna,Pehl,"2002-01-01"
240631,Pranav,DuCasse,"2002-01-01"
240634,Prodip,Chandrasekhar,"2002-01-01"
240637,Alselm,Pagter,"2002-01-01"
240656,Muzhong,Pardalos,"2002-01-01"
240678,Harjit,Perin,"2002-01-01"
240694,Cordelia,Panienski,"2002-01-01"
240706,Fumiyo,Pusterhofer,"2002-01-01"
240714,Patricia,Shrader,"2002-01-01"
240724,Gift,Peternell,"2002-01-01"
240738,Patricia,Farris,"2002-01-01"
240743,Brendon,Poehlman,"2002-01-01"
240745,Shir,Parhami,"2002-01-01"
240746,Amstein,Pokrovskii,"2002-01-01"
240747,Harngdar,Perez,"2002-01-01"
240748,Paddy,Strandh,"2002-01-01"
240751,Moie,Pintelas,"2002-01-01"
240753,Poorav,Keustermans,"2002-01-01"
240759,Sandeepan,Plavsic,"2002-01-01"
240763,Mona,Picci,"2002-01-01"
240769,Panayotis,Prampolini,"2002-01-01"
240775,Pranas,Angot,"2002-01-01"
240809,Mohd,Pehl,"2002-01-01"
240821,Aluzio,Peternell,"2002-01-01"
240823,Piyawadee,Peng,"2002-01-01"
240826,Weidon,Paludetto,"2002-01-01"
240837,Panayotis,Savasere,"2002-01-01"
240838,Parto,Wossner,"2002-01-01"
240843,Fusako,Picci,"2002-01-01"
240844,Val,Piazza,"2002-01-01"
240854,Kiyomitsu,Pleszkun,"2002-01-01"
240859,Barton,Petersohn,"2002-01-01"
240871,Perry,Goldhammer,"2002-01-01"
240872,Patricio,Rosaz,"2002-01-01"
240877,Zorica,Pehl,"2002-01-01"
240886,Paloma,Hegner,"2002-01-01"
240917,Almudena,Ponthieu,"2002-01-01"
240918,Christfried,Poehlman,"2002-01-01"
240922,Krisda,Pokrovskii,"2002-01-01"
240926,Shigenori,Peron,"2002-01-01"
240929,Susanna,Plavsic,"2002-01-01"
240955,Mack,Papsdorf,"2002-01-01"
240987,Patricio,Swan,"2002-01-01"
241008,Zhaofang,Pappas,"2002-01-01"
241010,Prasadram,Comte,"2002-01-01"
241032,Xiaopeng,Pettis,"2002-01-01"
241048,Lucian,Panienski,"2002-01-01"
241054,Nevin,Passafiume,"2002-01-01"
241063,Yishay,Peng,"2002-01-01"
241064,Nechama,Pettis,"2002-01-01"
241098,Pranas,Ducloy,"2002-01-01"
241102,Piyush,Reinhart,"2002-01-01"
241131,Deborah,Pettis,"2002-01-01"
241137,Zita,Puppo,"2002-01-01"
241159,Richara,Peng,"2002-01-01"
241168,Hyuncheol,Perri,"2002-01-01"
241169,Parke,Aloia,"2002-01-01"
241181,Premal,Parascandalo,"2002-01-01"
241182,Toshimi,Peral,"2002-01-01"
241215,Shin,Paciorek,"2002-01-01"
241226,Percy,Heuser,"2002-01-01"
241227,Younwoo,Przulj,"2002-01-01"
241234,Xiahua,Pollacia,"2002-01-01"
241236,Poornachandra,Bahr,"2002-01-01"
241238,Marke,Pagter,"2002-01-01"
241241,Gritta,Peroz,"2002-01-01"
241257,Sukumar,Parfitt,"2002-01-01"
241270,Parviz,Horswill,"2002-01-01"
241301,Masato,Perin,"2002-01-01"
241304,Berhard,Plavsic,"2002-01-01"
241345,Pragnesh,Daescu,"2002-01-01"
241348,Phule,Morrin,"2002-01-01"
241351,Nahid,Pavlopoulou,"2002-01-01"
241354,Kousuke,Pauthner,"2002-01-01"
241358,Pintsang,Pena,"2002-01-01"
241370,Moss,Perfilyeva,"2002-01-01"
241380,Josyula,Pezzoli,"2002-01-01"
241399,Zhaofang,Przulj,"2002-01-01"
241404,Sverrir,Puoti,"2002-01-01"
241413,Pramod,Parveen,"2002-01-01"
241429,Yurii,Peron,"2002-01-01"
241433,Arif,Ponthieu,"2002-01-01"
241448,Arvind,Penttonen,"2002-01-01"
241455,Phuoc,Stellhorn,"2002-01-01"
241456,Renny,Pelc,"2002-01-01"
241468,Dietrich,Pluym,"2002-01-01"
241474,Jeanna,Pelc,"2002-01-01"
241489,Hugo,Porotnikoff,"2002-01-01"
241523,Naftaly,Pleszkun,"2002-01-01"
241535,Zhiguo,Perl,"2002-01-01"
241564,Shaunak,Pouyioutas,"2002-01-01"
241587,Akeno,Pusterhofer,"2002-01-01"
241602,Shuzo,Piazza,"2002-01-01"
241604,Bouchung,Pollock,"2002-01-01"
241608,Gilbert,Pauthner,"2002-01-01"
241621,Nikolaos,Pell,"2002-01-01"
241626,Pradeep,Uhrig,"2002-01-01"
241627,Remco,Plump,"2002-01-01"
241628,Phillip,Champarnaud,"2002-01-01"
241636,Pascal,Farrel,"2002-01-01"
241638,Yifei,Pepe,"2002-01-01"
241671,Dung,Peir,"2002-01-01"
241685,Parviz,Gargeya,"2002-01-01"
241686,Hideyuki,Perri,"2002-01-01"
241703,Yuchang,Pargaonkar,"2002-01-01"
241707,Holgard,Pena,"2002-01-01"
241716,Paris,Chiodo,"2002-01-01"
241758,Yifei,Porenta,"2002-01-01"
241772,Pranjal,Jullig,"2002-01-01"
241773,Yolla,Penz,"2002-01-01"
241774,Paris,Conry,"2002-01-01"
241789,Pranas,Peris,"2002-01-01"
241795,Phillip,Bernardinello,"2002-01-01"
241799,Pranjal,Grabner,"2002-01-01"
241802,Kaijung,Puppo,"2002-01-01"
241804,Volkmar,Porenta,"2002-01-01"
241806,Takahito,Puppe,"2002-01-01"
241807,Prasadram,Pezzoli,"2002-01-01"
241809,Tzvetan,Peac,"2002-01-01"
241812,Jeanne,Pena,"2002-01-01"
241814,Danai,Perfilyeva,"2002-01-01"
241834,Mantis,Pargaonkar,"2002-01-01"
241843,Phule,Shackell,"2002-01-01"
241846,Eckart,Piveteau,"2002-01-01"
241848,Emdad,Polajnar,"2002-01-01"
241852,Krister,Poujol,"2002-01-01"
241856,Palash,Perri,"2002-01-01"
241862,Gererd,Pearson,"2002-01-01"
241869,Palash,Sridhar,"2002-01-01"
241882,Morrie,Pauthner,"2002-01-01"
241893,Kwangho,Penz,"2002-01-01"
241897,Patricio,Zongker,"2002-01-01"
241899,Toshimi,Peak,"2002-01-01"
241902,Hisao,Pintelas,"2002-01-01"
241913,Berto,Perko,"2002-01-01"
241917,Wuxu,Poupard,"2002-01-01"
241918,Ramya,Panienski,"2002-01-01"
241944,Nidapan,Parascandalo,"2002-01-01"
241949,Pranay,Denti,"2002-01-01"
241953,Miquel,Plesums,"2002-01-01"
241954,Hatem,Prampolini,"2002-01-01"
241957,Pragnesh,Flanders,"2002-01-01"
241959,Petter,Zolotykh,"2002-01-01"
241983,Shem,Parveen,"2002-01-01"
241996,Masasuke,Pargaonkar,"2002-01-01"
241997,Toshiko,Peng,"2002-01-01"
242005,Emdad,Pettey,"2002-01-01"
242017,Pragnesh,Pauthner,"2002-01-01"
242021,JoAnna,Perfilyeva,"2002-01-01"
242062,Sigeru,Pfau,"2002-01-01"
242069,Angus,Perz,"2002-01-01"
242070,Luigi,Peot,"2002-01-01"
242080,Avishai,Paciorek,"2002-01-01"
242081,Tomokazu,Pargas,"2002-01-01"
242082,Ibibia,Panangaden,"2002-01-01"
242087,Mingsen,Perfilyeva,"2002-01-01"
